date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right
732865,-1330.7544,-1352.9621,-1527.3097,-1035.0827,-773.2144,-1807.6771,-359.2532,-1183.6723,-1417.8293,-569.9139,-1005.6322,-1313.0826
732868,-1038.2316,-1099.2397,-1252.7736,-958.1475,-1044.4087,-2175.8453,-987.117,-905.4802,-1068.4253,120.2026,-1020.2414,-1094.0883
732869,-491.1925,-417.9558,-467.1024,-126.1279,-235.5926,-83.9179,-164.9542,-466.3977,-533.0605,-454.5749,-31.3475,-458.7425
732870,-543.2703,-532.5232,-582.3778,-350.2201,-913.1734,-924.7146,-720.5617,-504.5359,-523.6802,-318.7935,-302.367,-680.9985
732871,-347.6619,-311.3716,-390.096,-12.9578,-855.158,-184.4574,-415.8689,-286.0977,-356.2629,-663.9021,397.697,-628.269
732872,-199.2463,-202.8859,-196.7082,-151.491,-504.7562,-232.0142,-388.3716,-196.0295,-257.2673,-70.0228,-414.9719,-199.6261
732875,827.7545,837.3062,727.4058,678.6502,922.8238,274.6319,-147.7884,799.948,810.1952,858.1239,532.6555,775.0558
732876,-358.387,-389.0962,-325.519,-293.8924,-267.3687,-442.4365,-344.1238,-356.9171,-440.1639,-190.7267,-363.0206,-347.5921
732877,-446.1599,-485.1486,-396.6319,-367.8056,-870.6851,-1003.7466,-616.724,-306.1739,-424.3501,-37.5483,-347.4917,-388.9216
732878,-754.1262,-696.7694,-734.261,-551.0638,-980.9424,-536.4672,-718.4468,-629.0464,-767.2372,-788.1487,-579.0704,-719.6891
732879,-243.568,-242.0688,-243.819,-193.2731,-411.3886,40.0627,-248.7807,-19.0069,-308.0333,-463.9937,-2001.6201,-249.4885
732882,194.9269,321.2486,355.4206,137.2982,535.9707,-196.7178,162.753,131.7803,247.0077,504.9856,58.6791,360.6758
732883,-268.4263,-152.7319,-160.463,-218.7387,54.2981,-232.8237,-230.2995,-329.9531,-266.3552,-213.3655,-320.3135,-131.7606
732884,-125.8532,-473.8985,-424.5727,-124.2623,-608.5563,-143.786,-10.5675,-17.1317,-90.8276,-117.3385,24.4845,-425.1752
732885,-481.4346,-500.1272,-433.869,-404.1253,-339.8607,-449.0802,-239.4763,-431.8422,-399.1359,-314.5314,-227.5266,-454.3571
732886,228.3024,185.2979,242.9437,238.5136,-229.9344,19.1492,173.6248,317.1147,265.6017,217.3746,209.8026,242.0628
732889,-129.988,-118.281,-129.361,-114.8466,-83.0353,-88.4672,-29.3481,-122.3465,-220.9973,-185.6353,-38.9273,-129.5301
732890,376.1679,382.8805,357.6156,368.3478,-35.9821,329.5046,362.5819,370.61,305.3013,326.3307,267.9582,362.1644
732891,220.0649,201.0991,224.0441,158.7547,371.9794,-80.1584,71.2304,203.2776,210.8162,284.3098,233.8476,233.0064
732892,281.2962,274.5108,287.6326,348.7344,229.2277,561.3265,400.377,250.4388,214.1938,112.7283,226.8964,282.5967
732893,870.0854,862.2766,878.6844,767.5943,1224.7901,702.9454,942.0641,580.7779,1058.021,837.2997,758.3396,970.0041
732896,-443.0388,-409.5294,-444.2735,-425.8102,-205.8799,-294.6308,-399.5371,-425.7186,-453.1816,-519.213,-298.21,-451.1948
732897,827.4409,812.5753,888.1344,718.5216,1301.8797,687.6086,1261.0102,312.2184,845.4953,691.6723,780.1782,1011.6842
732898,7.5131,-66.5197,-38.1017,-122.6012,-94.1476,-334.0387,-212.9353,-83.0542,72.5393,52.888,-165.3849,3.2742
732899,-1644.075,-1573.3096,-1628.5248,-1734.2427,-1728.445,-1388.1394,-1366.7002,-1382.6462,-1581.4588,-1658.1014,-1616.5291,-1695.3453
732900,-36.3316,28.054,79.5451,52.0535,-375.3365,-40.6293,105.9124,-152.3911,-111.0874,-111.1196,-43.5953,85.1545
732903,43.9944,87.3916,89.5821,57.7204,14.8994,-127.5182,-48.1372,79.9722,-108.0228,-31.5006,25.4165,67.1606
732904,1279.9329,1173.1181,1279.8243,1232.657,1183.9696,1167.0222,1032.2017,956.5639,1386.2985,1287.2157,1264.9219,1423.9756
732905,44.8174,-27.2208,64.1142,51.5408,-487.2197,-268.9751,-95.3264,57.1793,202.9806,378.96,71.2943,53.6558
732906,-1359.7805,-1330.0401,-1351.1647,-1413.3224,-1618.5505,-1501.723,-1422.1837,-975.3855,-1441.752,-1098.9063,-1322.6985,-1438.8514
732907,-444.3,-428.4477,-443.1393,-492.4276,-458.0631,-621.4766,-451.6994,-315.0531,-561.3323,-501.2533,-460.8791,-443.8974
732910,870.07,772.9553,834.8121,875.4149,1194.3819,983.7601,953.8924,522.8651,999.9176,739.1472,852.3419,849.1481
732911,-767.2012,-659.8517,-715.6293,-781.8695,-1030.0669,-712.3064,-761.8988,-472.1396,-979.4534,-837.356,-784.0212,-789.3647
732912,-794.6832,-777.3209,-855.156,-862.7742,-949.9016,-776.1761,-866.1666,-271.5962,-742.3782,-793.044,-763.9853,-950.914
732913,-1227.1778,-1168.1709,-1241.254,-1245.8365,-1383.8095,-1032.739,-1005.448,-547.9553,-1476.3582,-1117.14,-1159.64,-1373.4416
732914,-417.7805,-437.1235,-503.6725,-367.0169,-557.6651,-352.5554,-395.7992,-216.2205,-437.0482,-190.0014,-384.1213,-530.9442
732917,1009.5938,1007.7068,898.0132,1117.7504,974.653,1285.4515,662.5923,488.4859,1290.1624,516.6416,987.1047,980.3087
732918,410.2155,440.1282,403.1532,586.8667,470.3669,431.9773,353.0348,213.5998,725.9354,280.2133,408.765,424.198
732919,387.2014,352.5457,364.2875,333.6877,320.3739,371.4298,317.1229,270.8105,476.757,219.39,379.3358,287.4742
732920,637.1454,629.7972,779.9035,391.3184,550.3541,412.3862,687.4564,709.8947,604.4199,566.5401,620.5002,744.4546
732921,260.9251,240.6837,225.2838,272.1149,183.7344,306.7312,287.2873,118.0919,346.4716,359.5317,263.1396,245.8303
732924,153.2529,104.7791,10.4337,382.762,181.8557,340.6005,216.8995,-249.6513,247.703,179.5091,158.975,44.1978
732925,-740.1463,-719.0605,-728.7941,-831.147,-259.1914,-573.4807,-296.0234,-802.0486,-974.6304,-830.1596,-766.5977,-689.2908
732926,-36.1599,-166.9707,-615.0187,-386.2615,121.5911,-427.6432,136.1866,174.3856,-105.4206,157.4121,-45.7479,-280.5334
732927,-618.2473,-636.6349,-459.5753,-639.8272,-509.1895,-478.274,-361.093,-528.1832,-964.1413,-498.3534,-628.0388,-506.7561
732928,-981.9678,-923.0409,-2483.5203,-1046.0404,-925.8096,-836.7142,-422.1411,-773.1553,-1314.5125,-817.4321,-992.5082,-1732.8302
732931,-726.9077,-648.1146,-552.109,-948.3169,-797.3015,-869.5799,-1052.6946,-123.434,-788.1829,-292.7982,-691.2541,-1170.9163
732932,401.5469,387.9893,374.2425,404.0501,177.1294,358.1377,401.9913,239.8232,346.0194,240.2968,508.793,412.5783
732933,931.3314,914.4209,1057.2947,885.9954,986.3508,1072.2306,820.1316,580.561,924.5231,744.6711,975.6244,1081.3206
732934,2.9008,-6.2798,75.8063,6.5267,-34.8545,97.791,39.9975,-47.7724,137.3577,-44.8327,30.8249,28.5762
732935,313.5474,284.6735,325.5485,297.9919,363.6822,214.2031,490.3551,216.7129,345.3374,363.525,346.9033,293.4342
732938,-115.2075,-95.7728,-47.1453,-193.2671,-448.4137,-130.1591,-298.0449,-14.7956,-436.9293,-233.0701,-160.3892,-205.4591
732939,-885.0511,-857.1409,-945.8829,-1068.6427,-1784.8148,-1137.6616,-689.5572,-147.581,-751.6805,-752.7856,-916.2455,-1123.0963
732940,64.0515,89.5632,133.6891,138.4393,76.4026,102.2618,316.3811,72.2325,349.57,81.3852,33.6905,110.0737
732941,-620.8619,-545.5218,-401.7308,-440.3238,-518.2703,-303.7809,-297.9464,-286.2139,-193.0737,-194.8671,-543.405,-644.1752
732942,-18.9938,-30.6925,-17.859,-71.3537,-49.6687,-20.5949,-148.2528,20.5257,-113.9458,-50.4627,208.0164,-13.3551
732945,505.7968,525.9665,556.245,502.333,426.9751,332.3454,318.5199,567.3423,695.7871,595.3295,372.4814,522.2513
732946,-47.3861,-51.056,-85.3851,79.3208,67.7068,-145.9519,235.3319,-256.9425,-117.2638,-121.2513,-167.6922,-52.5562
732947,-89.954,-87.1841,-105.4163,3.7264,-168.8707,-3.4938,-33.6117,-199.6039,-97.2622,-237.4391,-133.9138,-111.6144
732948,-371.6436,-376.4747,-338.9361,-306.3866,-439.6273,-201.8672,-107.6473,-402.7107,-444.2671,-458.1949,-379.4063,-315.0426
732949,333.0195,300.532,281.3756,301.7645,401.7554,447.7878,71.9509,378.1205,251.0542,88.9068,278.9552,223.8021
732952,268.2578,232.7122,376.3585,146.1132,-1.7125,311.0337,678.1929,193.5534,156.2444,179.463,212.4205,392.9385
732953,581.5666,602.5424,562.0844,581.6437,644.691,470.4981,443.6689,631.1395,596.8687,598.9922,574.4512,522.6278
732954,414.21,452.6483,531.0297,477.9712,437.935,140.4819,554.0889,408.6024,363.9548,464.7127,357.4827,571.9975
732955,-141.3123,-98.6623,-120.4716,12.8019,20.4468,-20.2745,18.0533,-187.7259,-168.5144,-212.4325,-148.7579,-57.7338
732956,976.1216,954.8873,970.1793,784.1923,1002.1311,644.536,715.245,953.5769,976.7371,857.6414,877.6154,952.2814
732959,-1125.3081,-1197.7303,-1116.9054,-1281.3798,-1050.6781,-1198.7847,-636.6551,-1072.4259,-1873.8211,-1129.8076,-1099.6081,-1049.1183
732960,97.4086,81.4431,98.7592,169.943,240.344,148.9941,80.6796,6.1113,154.7523,-11.0712,284.4842,118.4934
732961,932.7641,893.4357,983.4585,900.0171,910.1392,1026.2666,954.6723,889.0653,999.4422,936.8911,889.6831,965.7424
732962,-456.4332,-491.589,-472.19,-473.1318,-713.1837,-117.0235,-115.4269,-702.5468,-616.9416,-876.9253,-599.1019,-408.2279
732963,1062.7664,1031.2223,990.1767,860.8495,870.0766,778.3305,1315.5243,837.6829,1182.2774,1107.2924,1093.2932,965.6543
732966,-342.2842,-378.5654,-399.6983,-314.2674,-415.2304,46.0368,-478.4222,-260.4109,-357.6656,-442.8733,-307.6382,-409.7067
732967,-31.2971,-19.1565,-7.8314,81.1584,-248.6807,213.3228,89.5483,6.5068,3.1391,-224.895,77.8948,0.21904
732968,301.0283,248.2758,344.4261,327.2602,677.6945,340.9633,201.888,282.0566,378.5842,187.6454,272.5446,311.3193
732969,-1730.5583,-1736.6664,-1649.6764,-1598.3761,-1586.1237,-1442.7627,-1159.2834,-899.4674,-1733.1254,-1546.4923,-1587.723,-1635.8568
732970,19.0322,14.172,2.903,-15.5526,-139.1413,1.562,-153.2088,59.5904,-27.1844,-66.4908,104.7921,1.5076
732973,1033.4048,1015.231,1015.7805,1083.9571,1154.035,689.1814,194.3102,686.1403,1062.0249,1012.8521,960.8206,956.5311
732974,-73.8336,-86.8084,-6.2913,-28.1479,-122.3974,-62.2862,345.1695,-22.683,-119.1609,-95.2006,2.3227,8.5999
732975,-444.1042,-509.7964,-530.7274,-556.0078,-268.9792,-392.6044,221.4632,-220.8845,-538.217,-294.1394,-295.0318,-627.171
732976,-885.3776,-890.6242,-987.9322,-1011.0197,-427.6265,-405.4099,16.5967,-296.2648,-821.1897,-578.3618,-927.432,-802.8949
732977,877.5114,583.0634,893.656,884.2922,1341.7409,911.6524,1831.1696,1062.5318,788.4391,1219.7606,729.1476,1061.4688
732980,-485.1418,-422.45,668.4168,-435.1405,-572.5768,-378.5039,-559.1315,-515.1678,-409.8929,-543.9558,-345.5156,322.4761
732981,763.169,746.1723,-341.4164,601.6857,1059.2905,469.931,951.3957,887.6853,790.9975,970.9039,546.018,101.8603
732982,286.3009,293.3256,646.4879,123.3091,214.4708,435.8636,479.8399,297.4157,499.2187,389.6776,295.0808,560.7279
732983,-356.4355,-331.5535,-507.1014,-429.2124,-152.2169,-324.6524,-456.9771,-255.3583,-398.8177,-154.2484,-296.7836,-491.3891
732984,-527.4346,-471.5581,-149.7594,-421.0903,-806.4975,-615.3698,-830.4052,-569.6835,-558.8706,-446.8725,-497.3188,-305.6183
732987,-270.447,-372.9715,-1665.5806,-255.4152,-209.5786,-274.272,-487.4813,-229.3383,-162.6384,-102.8728,-256.7,-1185.4293
732988,1599.852,1589.3971,2913.2174,1341.26,2178.9325,1358.3708,1941.5794,1685.5133,1544.8686,1839.7621,1165.2296,2503.7266
732989,-306.5128,-262.1822,262.0671,-240.0816,-27.219,-81.0025,-74.1673,-180.3059,-332.778,-191.2127,-322.8647,78.3651
732990,684.8268,637.2028,300.1637,584.323,1068.9057,391.2048,827.0386,640.6623,883.7126,753.1308,671.6328,474.2235
732991,436.4757,452.567,1364.9199,433.9554,194.1233,256.6463,583.9722,315.9458,464.5282,403.2174,468.1998,1059.891
732994,-1649.669,-1646.8003,-1460.6575,-1553.0026,-1496.6526,-1318.2444,-1881.4796,-1536.1302,-1595.4537,-1666.3679,-1647.9393,-1528.109
732995,357.0269,279.2275,-163.9682,403.8002,597.9429,417.6622,232.3158,315.6343,368.4947,477.2311,355.0344,40.7987
732996,-908.9062,-864.8601,-2024.4689,-889.845,-984.2961,-954.1609,-1214.3545,-934.476,-874.7097,-884.1752,-979.3582,-1652.567
732997,557.2364,605.6571,-115.3092,556.6117,309.3072,830.3017,368.4397,402.4583,574.4162,-352.7357,599.1693,157.9377
732998,-102.0086,-112.5797,133.646,-97.8429,334.6761,-71.085,-230.0798,-40.6346,5.4227,-41.2733,-122.6507,65.2097
733001,26.2175,71.1556,336.556,67.8695,-22.3686,179.5699,-133.3386,9.7008,-35.5497,48.26,73.8693,175.1411
733002,388.5333,415.5442,413.5481,350.4053,235.9566,128.6116,347.8181,305.6925,470.5388,179.9741,183.7462,388.4409
733003,1915.7984,1875.7237,2520.5159,1913.489,1982.6423,1483.3684,1680.544,1707.7681,2007.2461,1746.8023,2066.1004,2270.1521
733004,571.7443,582.5208,1498.4602,628.776,545.5877,471.0598,514.7701,545.0104,563.7661,687.5859,619.7895,1166.208
733005,2312.91,2286.9267,2555.739,2274.6139,1844.9476,2000.1385,2237.2913,1901.0371,2437.0289,2203.5411,2306.0752,2474.663
733008,1165.078,1142.7267,1309.1635,1136.7996,1053.5097,742.7867,1633.6274,865.8313,1113.6847,1548.3695,955.7144,1323.8293
733009,1389.1733,1386.1767,1266.013,1498.4708,1337.2085,1643.052,1623.6434,1309.3745,1340.3712,1376.1347,1685.1824,1358.6913
733010,383.9898,259.5209,1904.5434,373.3178,360.7113,301.9678,562.8309,314.326,582.2058,206.1662,557.9686,1414.0317
733011,4375.5612,4306.8386,5579.2645,4516.918,4283.1626,4200.1694,4569.0587,4275.1807,4363.7863,4560.5159,4592.5735,5213.0159
733012,3153.3164,3109.4532,8665.427,3124.4927,3238.7713,2942.4907,3248.494,3131.7229,3194.0246,3100.6006,3086.0867,6330.7053
733015,-197.9054,-234.0594,1021.1775,-145.1053,-229.7448,75.9748,71.007,-213.4631,-281.3054,-200.4344,-14.2791,498.3061
733016,1904.2064,1815.2653,8837.2768,1895.3362,1839.1087,1574.4366,1899.0045,1811.4879,1891.8343,1848.4492,1932.3293,5738.0851
733017,-772.6374,-641.8114,809.5063,-760.3008,-660.8352,-513.1198,-1049.1269,-805.7648,-631.0633,-561.9883,-568.61,-3.8131
733018,1082.8993,1042.2582,2714.8017,1190.1331,1161.3162,1319.5702,1202.8721,1060.8386,1116.2869,990.0305,992.0773,2042.9478
733019,-3860.1035,-3892.7138,-5119.1746,-4102.0855,-3631.7027,-3600.3987,-3669.6267,-3816.401,-3753.9512,-4139.4116,-3785.1393,-4527.1022
733022,-223.6059,-341.7999,-2279.0973,-260.3156,-143.3096,-93.5863,-144.9397,-184.009,-248.2813,119.2092,-98.9557,-1349.7884
733023,3121.8185,3003.8518,7148.2208,3113.6394,2939.1837,3180.2452,3020.4266,3057.6464,3187.7338,3173.5784,2736.6369,5494.6865
733024,-963.3614,-964.9324,-2104.0402,-1017.309,-920.3728,-851.9071,-440.9658,-880.0332,-920.3233,-1002.3972,-968.6689,-1594.6511
733025,-1135.9871,-1148.6694,-1336.303,-1238.2591,-774.7621,-1022.5725,-504.9727,-1150.2549,-1109.5228,-1411.9091,-1018.1129,-1213.0561
733026,-2034.2405,-2070.9573,-3167.9512,-1946.0662,-1899.2793,-1865.7925,-1371.2757,-2012.079,-1975.0492,-2102.678,-1808.8491,-2682.2953
733029,-2393.4999,-2054.5481,-3510.0719,-2396.6532,-2680.462,-2406.0636,-3753.012,-2344.0047,-2428.4818,-2192.8208,-2089.1129,-3328.3086
733030,976.239,905.6911,-3634.709,1026.7231,945.0786,1929.6903,1298.0393,949.3313,963.2268,-192.9527,680.655,-1486.6322
733031,1131.7665,1359.961,8517.4565,1138.7499,964.1999,1470.8202,787.4327,1032.4024,1051.8885,1746.97,1116.2043,5088.0365
733032,-236.8411,-198.3706,1651.6979,-174.8208,-600.0412,-184.0319,-377.2915,-189.2392,-223.1177,-185.6571,-476.8952,707.0418
733033,133.1506,-21.4086,482.12,79.4795,372.4927,-29.1044,403.0392,134.3381,177.0078,-188.6474,-1.555,473.4
733036,-973.2584,-929.445,-1008.7481,-728.0364,-977.308,-731.1988,-921.7448,-925.6071,-958.9876,-709.3698,-811.5146,-1065.6733
733037,-249.2121,-399.5205,-1234.9277,-320.0303,-106.8413,-559.0157,-0.91711,-234.4931,-228.2802,-217.5164,-647.0918,-735.6931
733038,1009.8297,900.9067,2364.6097,838.058,924.5475,1108.3972,542.1643,1002.5683,1292.6177,756.9009,1077.0112,1845.1294
733039,1923.9292,1780.8795,2029.2518,2130.3806,2157.1954,2393.2138,1782.1173,1861.4698,1809.1138,888.4061,1677.593,2177.8653
733040,1167.6112,1097.4345,1778.3196,1405.7667,1247.3938,1425.0472,922.7276,1156.8616,886.6141,373.2837,1044.6116,1572.6928
733043,-175.9814,-180.3919,-180.1004,-173.1058,-158.1092,-152.9954,-74.5328,-156.3792,-169.5747,-168.1423,-164.0044,-181.0602
733044,3446.3236,3450.2319,3572.355,3037.3996,3351.5421,4381.4187,3308.8943,3290.9897,3949.6105,2326.9613,3188.6263,3419.9216
733045,-1302.3685,-1306.4966,2669.8805,-1677.9923,-1387.2106,-2010,-800.2839,-1599.5621,-1154.4305,-408.6003,-1444.6163,729.7033
733046,-3230.0498,-3214.7773,-5474.0433,-3593.3801,-3434.037,-4404.3184,-2986.9679,-3159.7729,-3177.9679,-1378.3043,-2974.4666,-4662.7202
733047,-1966.8137,-2000.3282,-177.9195,-2122.0516,-2111.8791,-2827.1376,-2175.6175,-1860.9304,-2046.2428,-1412.1904,-1946.6476,-1037.5675
733050,755.9982,666.2062,274.9516,566.8525,799.2465,914.6543,1077.2238,729.7635,843.5079,313.4259,763.095,482.9594
733051,-395.436,-271.8919,985.1959,-541.0674,-661.7434,-629.0702,-640.0667,-355.7777,-348.0484,333.6291,-344.4477,274.9396
733052,-1880.8575,-1832.8042,-3532.5307,-1324.5872,-1684.016,-2186.2395,-1958.5292,-1823.7202,-1890.1706,-1287.1252,-2306.1438,-2662.4112
733053,318.1943,319.9292,-155.5793,362.4721,521.9073,362.4011,389.6984,256.0736,458.9793,44.1133,274.1148,138.9219
733054,9.8156,11.7456,993.5663,118.3155,-21.5993,45.8691,-201.0879,-5.7505,-111.8676,25.1213,241.8681,587.5836
733057,734.3538,717.9811,2638.3297,651.4386,722.6339,927.5308,443.866,686.9432,683.61,648.3886,759.3354,1761.7268
733058,1265.8126,1167.9518,2134.0822,915.6662,1167.0226,1288.7493,1067.5561,1272.9262,1362.4457,1035.9579,1213.1161,1681.1304
733059,-172.1104,-200.3432,-36.4507,-21.0795,-121.1842,-217.6691,-135.1542,-156.3134,-193.5354,-327.7914,-54.0821,-4.3771
733060,1453.7738,1114.9713,1651.1918,1439.8121,1672.7395,1681.9244,1555.5566,1445.9994,1565.9113,55.7519,1254.1222,1813.7456
733061,-777.0091,-676.7387,-507.1665,-488.9956,-866.9189,-828.9409,-1006.9807,-724.7872,-844.8549,-506.808,-575.5802,-582.5183
733064,-124.0928,-15.5358,-733.3373,-227.7015,-108.9486,-210.6663,116.54,-27.0158,-19.6128,-234.0805,154.5464,-494.0679
733065,207.629,136.6507,406.224,282.3787,277.8272,268.5299,213.2046,205.4292,21.2955,-51.3939,193.4104,386.0914
733066,-945.6478,-834.0303,-590.6646,-624.3641,-1344.6195,-788.3046,-1196.8567,-920.8111,-1100.5334,-572.5193,-1070.8746,-794.6525
733067,2551.7569,2086.8269,2466.4236,2142.5045,3226.823,2402.851,2825.419,2493.9024,2705.783,975.6434,1921.449,2808.5658
733068,1214.8272,954.0678,1083.9321,1128.3034,1896.4624,1399.6291,1605.3757,1246.9894,1255.4519,255.6976,678.6298,1368.5714
733071,-447.5263,-220.4189,-987.1021,-905.5332,-1087.5283,-656.0086,-1069.0169,-424.2165,-399.8694,377.5125,-157.8071,-1092.9789
733072,-1010.066,-873.4258,-944.0462,-825.1801,-1226.2094,-1114.6541,-860.803,-979.6347,-1119.7585,-236.754,-884.2297,-1075.5365
733073,-686.8729,-705.4145,-295.9003,-707.1432,-1112.3759,-524.8648,-1204.613,-577.7732,-965.793,-341.505,-442.1601,-562.6574
733074,612.2122,776.8018,675.4689,570.6104,202.6411,582.8704,401.8755,604.8806,723.1382,1054.1276,775.4274,534.6253
733075,1316.787,1158.2725,1252.8316,949.2604,1610.3005,1399.692,1016.9105,1171.9323,1512.5139,987.8068,995.9899,1234.2429
733078,715.9169,649.0199,862.2055,694.8548,922.5354,908.1762,783.2925,807.3689,729.4906,280.3093,411.7059,881.2492
733079,1015.0886,746.6119,2132.6926,967.419,1395.4678,925.3843,1019.9103,1015.2341,984.8284,360.5693,1020.1747,1834.6958
733080,114.9464,138.6442,613.0641,0.47576,10.3087,174.3813,-218.1147,118.5612,18.1826,258.0966,262.9821,293.9551
733081,-592.0437,-596.0434,-755.293,-185.6566,-499.8046,-319.1071,-97.4317,-580.5126,-650.6343,-576.7846,-737.0088,-587.1938
733082,491.5371,165.8712,842.8348,696.1694,1143.2311,420.842,954.9267,440.1545,550.766,-227.8998,-51.4935,1068.0342
733085,68.3097,75.1216,-8.9599,-82.6753,176.13,-123.6021,34.9304,48.0903,242.3979,142.6603,-137.4443,134.9322
733086,-1169.3711,-1147.6841,-2322.4164,-542.8561,-963.7547,-1117.3023,-788.5068,-1116.2026,-1582.795,-1206.1806,-1135.4005,-1695.0542
733087,440.1406,433.1165,1074.1177,757.3416,334.2177,553.5792,482.2132,472.1299,317.8492,-7.6712,648.4744,848.494
733088,-758.0155,-690.5684,-184.2546,-743.6827,-1108.4473,-1023.0307,-762.4541,-742.5675,-810.7588,-673.2262,-717.1604,-479.3725
733089,921.3494,811.5306,1638.3935,877.2251,1185.8291,1278.568,865.3808,896.322,922.1812,641.8992,885.0932,1295.9845
733092,-882.4138,-718.5578,-683.6899,-838.5473,-1030.8241,-916.8837,-1001.3445,-851.5492,-1100.5975,-212.6388,-579.533,-961.522
733093,-209.0575,-209.1322,-233.2084,-222.168,-215.7666,-154.9818,-298.994,-213.5969,-227.7937,-254.1098,-145.2478,-256.5212
733094,-92.7816,76.7967,-191.2976,-153.5024,-179.9441,-190.5847,-182.4792,-75.8297,-96.3012,239.0462,148.6443,-217.9636
733095,-240.1482,-288.646,-487.4034,-213.5877,-135.5737,-589.3448,-217.5313,-240.1258,-303.8898,-108.7283,-158.006,-281.9691
733096,674.9057,481.4228,1060.0607,627.8498,1008.4859,808.3331,778.24,661.2802,723.885,172.5553,682.6652,987.1717
733099,-375.3319,-156.6924,121.8956,-421.2977,-717.8531,-246.6935,-544.6175,-393.1424,-323.723,83.9595,-552.9105,-258.3579
733100,-3123.7046,-3036.9609,-4448.4075,-3122.9264,-3396.2186,-3502.7329,-3191.0074,-3030.6207,-3244.0744,-2827.7624,-2678.8915,-3925.3502
733101,-137.9488,-118.6416,-1856.1904,-162.4404,35.8971,177.8407,148.538,-116.7143,-199.4172,-475.2923,-303.7547,-1085.9879
733102,-709.1571,-752.3714,-1783.642,-687.3015,-739.8935,-1136.4138,-645.0337,-643.8826,-615.7993,-626.3098,-615.8108,-1176.4138
733103,436.2831,308.9431,614.994,473.1082,581.6829,293.764,478.543,391.5823,447.4038,300.313,-8.9931,539.4237
733106,-545.8894,-691.084,-3006.7572,-1004.5653,64.5517,-838.8302,-309.9281,-659.1249,-761.7936,-702.0317,-929.5097,-1518.3492
733107,916.0859,907.0917,2139.3828,774.1194,1385.4862,1368.297,1093.9517,922.4959,1010.1261,-789.8106,372.1714,1754.4201
733108,364.4779,308.3604,859.3285,413.645,462.3847,552.7133,344.0077,315.9297,355.768,484.2511,412.3271,697.0121
733109,-524.9573,-405.786,595.1379,-591.9846,-1040.7392,-515.9593,-748.5238,-422.5659,-597.4735,-239.6978,-340.289,-319.9261
