date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value
736523,501266256.8614,492561109.8804,771381818.9195,483138270.0337,505170815.9792,479325925.8491,517628457.3601,456626508.1184,520310570.0374,471542264.3351,442605302.8857
736524,501254132.8172,492386602.3244,769799421.0015,483008588.3079,505029642.4054,479079067.1913,517555427.1353,456641690.4892,520330023.2621,471218937.9966,442680448.6867
736525,504680470.2512,495900667.7157,776964550.5697,485176881.6361,508610542.7417,482475776.4121,520141414.4458,459680645.0154,524146211.595,474482341.5845,445619296.4975
736526,502974378.5343,494449463.2164,776187273.2353,484263476.7917,507529816.2144,481142869.4627,518571481.167,458094670.1053,522162771.4239,472812281.0856,443771914.1563
736529,503814173.2519,495048191.9934,772870557.052,485075774.4218,508460172.8658,481651801.5686,519851085.7786,458749128.7146,523230842.4449,473611235.9319,444549953.1746
736530,501300156.1883,492778736.3454,765786912.0483,483207115.2412,505926660.6971,479338167.5635,517945624.8253,456515232.1414,519886164.6821,471228252.1253,442205302.1811
736531,500472240.9915,491950622.2032,761544330.3667,482656818.5112,505228941.4736,478355220.9235,517610751.1955,455667737.5887,518865437.2141,470613769.4281,441407087.3766
736532,500732152.1456,492131890.2753,761216051.0454,482854232.4655,505443230.9425,477923909.824,517767995.2002,455803917.4083,519467662.8745,470966331.2781,441814220.456
736533,500943152.5425,492438106.3525,760488891.8625,483135961.8743,505860318.4935,478076279.0207,517963169.2524,456006445.0018,519654889.7599,471112352.8664,441928895.8929
736536,495054054.7672,486672351.3162,752326742.3168,477841688.5913,498957429.222,471716665.7816,512127561.6066,450771931.8634,513070006.2723,465602344.8273,436636057.0102
736537,494771652.5252,486420290.8228,752326195.5157,477342050.8426,499637654.47,471034977.5638,511311640.3213,450540793.5498,512891482.8404,465224895.7287,436648360.7728
736538,494942306.1178,486511450.7523,752070514.4461,476998526.2192,499964027.5271,471310594.1155,511237486.8082,450552109.5987,513522555.7317,465469090.8476,436536395.0914
736539,495655073.7621,487160127.9539,754695889.234,477793629.7786,500792787.7267,471873622.3164,511736251.9345,451030832.4139,514784316.0045,466154852.7538,437246573.9615
736540,499450485.1243,490642637.893,758247194.8032,481044094.7266,504307111.2437,476575398.3195,515622964.809,453966678.8593,518882665.7258,469062226.4704,441473832.1217
736543,499735833.6277,490971257.8333,762700220.0447,481355068.9649,505950678.7992,476555417.4053,515451847.6275,454340028.4457,519026417.1689,469750658.721,441342632.6691
736544,499458534.289,490620774.1971,761912345.2107,480694180.3002,505559809.1106,476477447.569,515589111.0004,454078754.3533,518870528.5761,468908794.4992,441531749.9629
736545,493753863.4726,485378389.2671,754989287.4751,475809421.6625,499612876.5337,471727519.3735,510523184.8662,448846828.0748,513007719.4098,463958850.079,436506133.5304
736546,496044469.9671,487666244.8121,757615195.5688,478291084.4296,501948892.6231,474150081.446,512724615.9997,450882945.7675,515552606.3376,465740200.7303,438669069.0946
736547,495281788.5856,487065495.2642,758489179.7595,477706606.8505,501146786.2211,473928024.4445,511436645.2211,450308609.3817,514694764.5016,465423424.5741,437289683.8604
736550,499443456.3285,490976922.0992,761965670.0843,481453151.8165,505083471.8148,477133315.721,516013395.021,454136178.7547,518919813.5177,469583755.4055,440624300.9069
736551,503151489.5171,494396367.3335,766127965.5241,484770304.0123,508607270.1656,480384287.2594,519345291.2622,457587712.7685,522760176.7783,472956411.7564,443982954.7828
736552,511327436.2107,501809362.9675,777915844.6456,492852844.9388,516436108.7443,487442363.9227,526878310.946,465122452.907,530991011.8659,480941589.6628,450804633.5126
736553,509640112.5068,500650279.3772,775602036.4556,492028114.0199,515263555.5952,487505240.781,527344374.2304,463384680.4169,529638367.3754,478517129.2479,449938424.8519
736554,503882023.8405,495251511.4063,767227531.0483,486192269.0232,509491354.4216,480847790.7007,521191451.0868,458143923.3043,523522622.2509,473093643.8533,445197853.8236
736557,509445178.2975,500342579.6765,773986012.5056,491293792.6508,515145913.7127,485610611.1298,526047253.4882,463280384.3398,529205922.2509,478327064.9381,450016896.4141
736558,511424903.7283,502169405.3833,778077075.2792,492692021.3418,517432317.1958,487687297.6467,528269186.4894,465060551.4873,531096793.4976,480346804.2517,451850880.5679
736559,507159086.6887,498238639.8455,771692528.4007,488581743.6863,513258157.1004,483354129.9811,524253612.2808,461050039.4887,526763451.6068,476142617.4722,448252082.4736
736560,511000903.8916,501830970.9624,777516339.3244,492460475.5711,517460354.7127,487130776.0299,528601993.6554,464570902.6554,530657948.4829,479863838.6799,451919751.6705
736561,504979206.2094,496612989.1087,770747793.3786,486924364.9883,511775645.7243,482511515.5618,524494053.4449,458915419.0308,524698976.1568,473950932.2223,446727270.0156
736564,498269777.3824,490145952.9911,762754534.3128,480429180.7753,504872695.9054,475055501.6058,518895099.3116,452804158.1803,517793882.3934,467600703.8284,441009368.4031
736565,496052632.654,487818444.9665,759466891.3468,478225272.63,502504468.7183,471682387.4275,516462364.7308,450905832.6208,515369189.4224,465483212.601,439008514.1328
736566,494823514.454,486470522.989,757380669.4478,476769973.81,501159195.4321,470020904.4171,514664914.3214,449777239.725,513983608.2921,463911468.9064,437656238.6893
736567,499947735.4233,491749203.0187,764595467.4095,482193576.6174,506863259.981,477271992.9597,519164417.0969,454326148.4042,519324502.901,468360243.3755,442104065.3545
736568,494553527.9514,486676315.237,758931170.5119,477036023.9207,501446250.8852,470848750.2804,514854167.4871,449200753.7804,513629538.7601,464015152.3438,436824071.4298
736571,495177012.5862,487063567.7994,757426302.9507,477397722.3834,501900473.1926,471093068.9678,515573357.9185,449817278.9777,514328808.0654,463871013.0841,437262175.2963
736572,491864629.8485,483766314.1316,753334964.8928,474023460.4562,498400822.3567,466440428.0511,513258546.3969,446780632.0372,510846861.4954,461105307.9979,433961559.1841
736573,490667346.4752,482409968.3822,751750808.7432,472555951.7382,496905975.0396,464467387.8806,512054607.4081,445857302.5622,509410180.7248,459647986.4661,432682595.2267
736574,490517802.1537,482188364.3845,749930311.0512,472359108.2951,496676066.3223,464163145.6502,511753808.0818,445681735.298,509098426.8291,459507437.3458,432599152.0345
736575,492472424.6145,484123121.6611,752854915.3037,474249560.8361,498646357.7337,466756296.965,513822872.1454,447407668.0508,510516308.8751,461040029.2658,434073069.3316
736578,492861286.5658,484412221.387,752798617.226,474545138.5943,498828858.4148,467841223.5189,513501503.3424,447929287.3755,510708468.6992,460590857.2247,434211124.3171
736579,501376964.2856,492605559.3433,762367737.2423,482456236.9649,506829292.0212,478136929.3599,520853862.2832,455279485.276,518615404.9992,466939766.1654,441830907.9068
736580,499112912.0891,490547883.9077,759078201.4641,480647219.3434,504828305.2029,476277047.7894,519167175.7245,453256925.8646,516422276.5363,465080909.1367,440000018.769
736581,495010109.4038,486722132.5816,754584934.5326,476875544.8337,500932937.4305,472498833.6783,515441627.9509,449445841.8979,512216201.1596,461941254.6212,436171497.3384
736582,486774847.0752,478827795.9155,747089051.4373,468561945.7992,492355969.7696,462335771.9297,507557681.3817,442023019.9463,503626530.5627,455840080.3535,429232588.9452
736585,487230063.3185,479251764.6227,747445241.0018,468841333.4481,492510196.9511,462596830.6722,507846168.4101,442176057.9876,504078321.2623,456360005.4554,429840323.9938
736586,479875067.5767,472155713.8811,741526066.714,461413169.0647,484962134.9139,453740598.5117,500299863.9136,436135988.9142,496485977.2748,451130732.3438,423360269.836
736587,482310813.3446,474361290.8089,744896661.7795,463819118.6005,487371083.1295,457531952.4906,503057822.5156,438302046.6506,499114004.2483,452412350.3566,425348344.3871
736588,484294240.862,476300506.7472,749258056.5836,465758904.644,489385250.5139,460006136.4086,504579852.4134,439955645.6527,501150812.4677,454149774.7368,427109223.4493
736589,483103254.055,475071405.7066,747789763.3659,464458953.8453,488593086.5397,457653399.6563,502833592.5653,438873721.4721,499934626.722,453299957.8701,426052121.4499
736592,487513287.1874,479174833.1468,751887057.3514,468675303.3649,493045443.1735,463442999.081,507211614.8876,442848548.6409,504404908.9552,455590620.8654,429720477.5778
736593,488740478.8306,480229814.8712,753524658.4479,469802724.9108,494363979.2971,465223808.8171,508638588.6708,443952891.8171,505660334.4974,455862391.5529,430719298.9147
736594,492920931.4814,484166263.434,757927845.6108,473731474.3941,498146176.1391,471125911.1776,512838883.4729,447833482.6931,510000186.2597,458322141.8675,434513987.3976
